,BindingDB,Host,Guest,pH,Temp,SlogP,SMR,LabuteASA,TPSA,AMW,NumLipinskiHBA,NumLipinskiHBD,NumRotatableBonds,NumAtoms,Formal Charge,SlogP (#1),SMR (#1),LabuteASA (#1),TPSA (#1),AMW (#1),NumLipinskiHBA (#1),NumLipinskiHBD (#1),NumRotatableBonds (#1),NumAtoms (#1),delta_g0
209,3540_43,BDBM4,BDBM36202,6.9,25.0,1.5872,41.10909999999999,58.633736525618524,27.64,130.255,1.0,3.0,5.0,29.0,1.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-9.54
210,3540_41,BDBM4,BDBM36141,6.9,25.0,1.1987,36.51409999999998,52.268794411221904,27.64,116.228,1.0,3.0,5.0,26.0,1.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-9.54
211,3539_8,BDBM4,BDBM9,6.9,25.0,1.5590000000000002,31.22779999999998,45.35819535200859,20.23,102.177,1.0,1.0,4.0,21.0,0.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-9.5
212,3535_3,BDBM4,BDBM36148,7.2,25.0,1.1321999999999994,52.65900000000002,81.79870773226516,40.13,185.202,2.0,0.0,2.0,23.0,-1.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-9.17
213,3540_32,BDBM4,BDBM50240408,6.9,25.0,0.7066999999999999,33.765999999999984,55.884659566448974,40.13,129.179,2.0,0.0,5.0,22.0,-1.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-9.08
214,3529_12,BDBM4,BDBM36016,6.9,24.85,-0.6168000000000002,63.86120000000007,107.1518086004608,99.38,264.318,6.0,4.0,7.0,42.0,0.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-9.06
215,3536_27,BDBM4,BDBM36163,6.9,25.0,1.9475,35.822799999999994,51.7231374664052,20.23,116.20399999999998,1.0,1.0,4.0,24.0,0.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-8.88
216,3536_28,BDBM4,BDBM36164,6.9,25.0,1.9475,35.822799999999994,51.7231374664052,20.23,116.20399999999998,1.0,1.0,4.0,24.0,0.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-8.74
217,3540_42,BDBM4,BDBM36187,6.9,25.0,1.1971,36.49209999999998,52.2687944112219,27.64,116.228,1.0,3.0,4.0,26.0,1.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-8.7
218,3540_33,BDBM4,BDBM36197,6.9,25.0,0.4826999999999997,33.67199999999999,55.195056534264715,40.13,127.163,2.0,0.0,5.0,20.0,-1.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-8.65
219,3539_14,BDBM4,BDBM36140,6.9,25.0,0.8086000000000002,31.89709999999999,45.90385229682529,27.64,102.201,1.0,3.0,4.0,23.0,1.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-8.6248
220,3540_40,BDBM4,BDBM36201,6.9,25.0,0.7599000000000001,36.85839999999999,52.47876589781723,16.61,116.228,1.0,2.0,5.0,26.0,1.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-8.54
221,3535_1,BDBM4,BDBM36146,7.2,25.0,1.7439000000000002,51.91120000000002,81.7417036612728,57.2,207.23,3.0,0.0,1.0,21.0,-1.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-8.46
222,3536_26,BDBM4,BDBM36160,6.9,25.0,1.5574,31.205799999999986,45.3581953520086,20.23,102.17699999999998,1.0,1.0,3.0,21.0,0.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-8.3317
223,3536_24,BDBM4,BDBM36162,6.9,25.0,1.5574,31.205799999999986,45.3581953520086,20.23,102.17699999999998,1.0,1.0,3.0,21.0,0.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-8.3
224,3539_10,BDBM4,BDBM36174,6.9,25.0,0.3166,29.148999999999987,49.519717452052355,40.13,115.152,2.0,0.0,4.0,19.0,-1.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-8.0
225,3539_6,BDBM4,BDBM22603,6.9,25.0,1.1689,26.61079999999999,38.99325323761199,20.23,88.14999999999998,1.0,1.0,3.0,18.0,0.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-7.9131
226,3540_30,BDBM4,BDBM36195,6.9,25.0,0.09260000000000003,29.05499999999999,48.83011441986811,40.13,113.13599999999998,2.0,0.0,3.0,17.0,-1.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-7.59
227,3540_48,BDBM4,BDBM36194,6.9,25.0,2.0916,38.3258,57.0822484272726,20.23,128.215,1.0,1.0,0.0,25.0,0.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-7.43
228,3540_31,BDBM4,BDBM36196,6.9,25.0,0.09260000000000003,29.05499999999999,48.83011441986811,40.13,113.13600000000001,2.0,0.0,3.0,17.0,-1.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-7.4
229,3536_23,BDBM4,BDBM36159,6.9,25.0,1.1673,26.588799999999992,38.99325323761199,20.23,88.14999999999998,1.0,1.0,2.0,18.0,0.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-7.4
230,3536_22,BDBM4,BDBM36158,6.9,25.0,1.1673,26.588799999999992,38.99325323761199,20.23,88.14999999999998,1.0,1.0,2.0,18.0,0.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-7.3
231,3540_38,BDBM4,BDBM36139,6.9,25.0,0.4185,27.2801,39.53891018242869,27.64,88.17399999999999,1.0,3.0,3.0,20.0,1.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-7.1
232,3539_2,BDBM4,BDBM36173,6.9,25.0,0.7787999999999999,21.9938,32.62831112321538,20.23,74.12299999999998,1.0,1.0,2.0,15.0,0.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-6.9
233,3540_28,BDBM4,BDBM36182,6.9,25.0,-0.07350000000000012,24.53199999999999,43.15477533765576,40.13,101.125,2.0,0.0,3.0,16.0,-1.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-6.75
234,6_2,BDBM4,BDBM5,6.9,20.7,1.3114,29.091799999999985,44.352364198479385,20.23,100.161,1.0,1.0,0.0,19.0,0.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-6.4
235,3540_47,BDBM4,BDBM36178,6.9,25.0,1.7015,33.70879999999999,50.717306312876,20.23,114.18799999999999,1.0,1.0,0.0,22.0,0.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-6.3
236,3529_37,BDBM4,BDBM36030,6.9,24.85,0.77942,42.63810000000001,61.8661201596995,27.64,136.21800000000002,1.0,3.0,2.0,24.0,1.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-5.9
237,3529_4,BDBM4,BDBM36011,6.9,24.85,1.2024999999999997,54.52940000000004,80.16508683595544,16.61,176.28300000000004,1.0,2.0,2.0,31.0,1.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-5.9
238,3529_16,BDBM4,BDBM36019,6.9,24.85,0.4795999999999998,44.453100000000006,66.97966538920639,36.87000000000001,152.217,2.0,3.0,3.0,25.0,1.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-5.7
239,3540_46,BDBM4,BDBM36176,6.9,25.0,0.9213,24.47479999999999,37.98742208408277,20.23,86.134,1.0,1.0,0.0,16.0,0.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-5.4
240,3529_5,BDBM4,BDBM36012,6.9,24.85,0.4881999999999999,51.00510000000002,78.45815273310987,46.1,182.243,3.0,3.0,4.0,29.0,1.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-5.3
241,3529_29,BDBM4,BDBM36026,6.9,24.85,0.36909999999999976,39.770000000000024,65.48198531492656,40.13,149.16899999999995,2.0,0.0,3.0,20.0,-1.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-5.15
242,3540_45,BDBM4,BDBM36188,6.9,25.0,0.5312,19.8578,31.62247996968616,20.23,72.107,1.0,1.0,0.0,13.0,0.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-4.0
243,6_8,BDBM4,BDBM7,6.9,25.0,1.7656,32.63899999999998,50.084594660723724,17.07,112.17200000000001,1.0,0.0,0.0,20.0,0.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-3.7
244,3536_21,BDBM4,BDBM36157,6.9,25.0,0.7771999999999999,21.971799999999995,32.62831112321538,20.23,74.12299999999998,1.0,1.0,1.0,15.0,0.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-3.6
245,3536_19,BDBM4,BDBM36155,6.9,25.0,0.7771999999999999,21.971799999999995,32.62831112321538,20.23,74.12299999999998,1.0,1.0,1.0,15.0,0.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-3.0
246,3536_20,BDBM4,BDBM36156,6.9,25.0,0.7771999999999999,21.971799999999995,32.62831112321538,20.23,74.12299999999998,1.0,1.0,1.0,15.0,0.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-2.4
247,3529_30,BDBM4,BDBM36027,6.9,24.85,0.8610999999999995,42.518100000000025,61.866120159699506,27.64,136.218,1.0,3.0,3.0,24.0,1.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-19.5
248,3540_27,BDBM4,BDBM50240453,6.9,25.0,-0.21760000000000024,24.46199999999999,43.15477533765576,40.13,101.125,2.0,0.0,2.0,16.0,-1.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-19.34
249,3529_14,BDBM4,BDBM36018,6.9,24.85,0.4795999999999998,44.453100000000006,66.97966538920637,36.87000000000001,152.21699999999996,2.0,3.0,3.0,25.0,1.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-19.34
250,6_7,BDBM4,BDBM6,6.9,25.0,1.5196,28.091999999999985,43.71965254632713,17.07,98.145,1.0,0.0,0.0,17.0,0.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-19.34
251,3529_33,BDBM4,BDBM36029,6.9,24.85,0.3017000000000001,48.71320000000003,73.23526751288745,36.84,166.24400000000003,2.0,3.0,3.0,28.0,1.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-19.27
252,3540_37,BDBM4,BDBM36200,6.9,25.0,0.4169,27.258099999999995,39.53891018242869,27.64,88.17399999999999,1.0,3.0,2.0,20.0,1.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-19.217
253,3529_32,BDBM4,BDBM36028,6.9,24.85,0.3017000000000001,48.71320000000003,73.23526751288745,36.84,166.24400000000003,2.0,3.0,3.0,28.0,1.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-19.217
254,3529_10,BDBM4,BDBM36015,6.9,24.85,0.3017000000000001,48.71320000000003,73.23526751288745,36.84,166.24400000000003,2.0,3.0,3.0,28.0,1.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-19.01
255,3531_6,BDBM4,BDBM36122,6.9,25.0,1.6638999999999995,111.79780000000004,183.37997772301316,162.26000000000005,444.44000000000017,10.0,5.0,11.0,56.0,0.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-18.882
256,3540_36,BDBM4,BDBM36199,6.9,25.0,-0.020299999999999933,27.62439999999999,39.74888166902402,16.61,88.17399999999998,1.0,2.0,3.0,20.0,1.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-18.673
257,3529_8,BDBM4,BDBM36014,6.9,24.85,0.3017000000000001,48.71320000000003,73.23526751288745,36.84,166.24400000000003,2.0,3.0,3.0,28.0,1.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-17.6
258,6_10,BDBM4,BDBM8,6.9,25.0,0.2822000000000001,30.481599999999986,49.146597950675385,40.46,116.15999999999998,2.0,2.0,0.0,20.0,0.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-17.6
259,3531_5,BDBM4,BDBM36121,6.9,25.0,1.6638999999999995,111.79780000000004,183.37997772301316,162.26000000000005,444.44000000000017,10.0,5.0,11.0,56.0,0.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-17.43
260,3531_1,BDBM4,BDBM36119,6.9,25.0,1.2308,68.05630000000002,114.72243913791151,112.93,281.264,7.0,3.0,7.0,35.0,0.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-17.291
261,3529_1,BDBM4,BDBM36009,6.9,24.85,0.5563999999999998,49.19060000000004,77.5931843109823,49.69,182.21900000000005,3.0,2.0,5.0,27.0,0.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-17.291
262,3540_35,BDBM4,BDBM36198,6.9,25.0,0.02840000000000015,22.663100000000004,33.17396806803209,27.64,74.14699999999998,1.0,3.0,2.0,17.0,1.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-17.124000000000002
263,3529_40,BDBM4,BDBM36031,6.9,24.85,0.4222999999999999,42.862400000000015,62.076091646294834,16.61,136.218,1.0,2.0,3.0,24.0,1.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-16.915
264,3529_23,BDBM4,BDBM36023,6.9,24.85,0.4709999999999997,37.901100000000014,55.501178045302886,27.64,122.19099999999996,1.0,3.0,2.0,21.0,1.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-16.85
265,3531_2,BDBM4,BDBM36120,6.9,25.0,1.2308,68.05630000000002,114.72243913791151,112.93,281.264,7.0,3.0,7.0,35.0,0.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-16.8
266,3540_26,BDBM4,BDBM50079401,6.9,25.0,-0.4636000000000002,19.915,36.78983322325915,40.13,87.09799999999998,2.0,0.0,2.0,13.0,-1.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-16.79
267,3529_21,BDBM4,BDBM36022,6.9,24.85,-0.3324999999999998,40.82170000000002,65.08964554969491,68.10000000000001,154.189,3.0,5.0,2.0,23.0,1.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-16.7
268,3535_2,BDBM4,BDBM36147,7.2,25.0,0.6480000000000004,59.874400000000016,103.3703396713134,114.39999999999998,286.286,6.0,0.0,2.0,24.0,-2.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-16.7
269,3536_17,BDBM4,BDBM36154,6.9,25.0,0.3871000000000001,17.354800000000004,26.26336900881877,20.23,60.096,1.0,1.0,0.0,12.0,0.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-16.69
270,3529_27,BDBM4,BDBM36025,6.9,24.85,-1.1347000000000005,60.837200000000045,104.0192501201452,99.38,256.254,6.0,4.0,3.0,34.0,0.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-16.69
271,3529_35,BDBM4,BDBM50067723,6.9,24.85,0.1765999999999997,39.56590000000002,60.29541179749889,47.87000000000001,138.18999999999997,2.0,4.0,2.0,22.0,1.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-16.622
272,3531_3,BDBM4,BDBM50043820,6.9,25.0,0.5239999999999998,57.05130000000002,92.71748757956762,86.63,223.228,5.0,3.0,4.0,29.0,0.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-16.622
273,3529_7,BDBM4,BDBM36013,6.9,24.85,0.4881999999999997,51.00510000000003,78.45815273310986,46.10000000000001,182.243,3.0,3.0,4.0,29.0,1.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-16.622
274,3530_95,BDBM4,BDBM36118,6.9,25.0,-0.3450999999999997,28.865099999999995,44.65245541193558,36.87000000000001,104.17300000000002,2.0,3.0,4.0,21.0,1.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-16.5
275,3531_4,BDBM4,BDBM50043802,6.9,25.0,0.5239999999999998,57.05130000000002,92.71748757956762,86.63,223.228,5.0,3.0,4.0,29.0,0.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-16.5
276,3529_19,BDBM4,BDBM36021,6.9,24.85,-0.3325,40.82170000000002,65.08964554969491,68.10000000000001,154.189,3.0,5.0,2.0,23.0,1.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-16.454
277,3529_18,BDBM4,BDBM36020,6.9,24.85,0.1851999999999998,46.11790000000002,71.77389914140241,57.10000000000001,168.21599999999998,3.0,4.0,3.0,26.0,1.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-16.4
278,6_15,BDBM4,BDBM10,6.9,25.0,0.28650000000000003,26.86069999999999,42.90457261553856,29.1,99.133,2.0,1.0,0.0,16.0,0.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-16.3
279,3529_25,BDBM4,BDBM36024,6.9,24.85,-0.3811999999999995,45.78300000000002,71.66455915068686,57.07000000000001,168.21599999999995,3.0,4.0,3.0,26.0,1.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,126.0,-15.1
